Datetime,Open,High,Low,Close,Adj Close,Volume,return,state,prev_state,two_prev_state,signal,strategy_return,cumulative_strategy_return,cumulative_btc_return
2024-11-21 03:39:00+00:00,95722.921875,95722.921875,95722.921875,95722.921875,95722.921875,51732480,-0.0013634071878161347,moderate_down,moderate_up,slight_up,Sell,0.0013634071878161347,1.0456135861883504,1.0370326045023823
2024-11-21 03:40:00+00:00,95647.3671875,95647.3671875,95647.3671875,95647.3671875,95647.3671875,128458752,-0.0007893061141475144,slight_down,moderate_down,moderate_up,Hold,0.0,1.0456135861883504,1.0362140683270782
2024-11-21 03:42:00+00:00,95698.3359375,95698.3359375,95698.3359375,95698.3359375,95698.3359375,178782208,0.0005328818920868894,slight_up,slight_down,moderate_down,Hold,0.0,1.0456135861883504,1.0367662480404154
2024-11-21 03:44:00+00:00,95737.3125,95737.3125,95737.3125,95737.3125,95737.3125,153444352,0.0004072856870307451,slight_up,slight_up,slight_down,Hold,0.0,1.0456135861883504,1.0371885080940388
2024-11-21 03:45:00+00:00,95684.125,95684.125,95684.125,95684.125,95684.125,8839168,-0.0005555566436022952,slight_down,slight_up,slight_up,Hold,0.0,1.0456135861883504,1.0366122911276991
2024-11-21 03:47:00+00:00,95815.25,95815.25,95815.25,95815.25,95815.25,44859392,0.0013703945142415908,moderate_up,slight_down,slight_up,Hold,0.0,1.0456135861883504,1.038032858924856
2024-11-21 03:48:00+00:00,95799.3203125,95799.3203125,95799.3203125,95799.3203125,95799.3203125,17825792,-0.0001662541975311349,slight_down,moderate_up,slight_down,Sell,0.0001662541975311349,1.0457874238360498,1.0378602816048845
2024-11-21 03:50:00+00:00,95852.9609375,95852.9609375,95852.9609375,95852.9609375,95852.9609375,147685376,0.0005599269893046266,slight_up,slight_down,moderate_up,Hold,0.0,1.0457874238360498,1.0384414075876824
2024-11-21 03:51:00+00:00,95858.4453125,95858.4453125,95858.4453125,95858.4453125,95858.4453125,9551872,5.721654236201523e-05,slight_up,slight_up,slight_down,Hold,0.0,1.0457874238360498,1.0385008236144702
2024-11-21 03:53:00+00:00,95969.9296875,95969.9296875,95969.9296875,95969.9296875,95969.9296875,92782592,0.0011630104644047012,moderate_up,slight_up,slight_up,Hold,0.0,1.0457874238360498,1.0397086109396267
2024-11-21 03:54:00+00:00,95953.109375,95953.109375,95953.109375,95953.109375,95953.109375,21422080,-0.00017526648768806385,slight_down,moderate_up,slight_up,Sell,0.00017526648768806385,1.0459707153246938,1.0395263848631684
2024-11-21 03:56:00+00:00,95974.0625,95974.0625,95974.0625,95974.0625,95974.0625,130629632,0.00021836837947697418,slight_up,slight_down,moderate_up,Hold,0.0,1.0459707153246938,1.0397533845552545
2024-11-21 03:57:00+00:00,95974.515625,95974.515625,95974.515625,95974.515625,95974.515625,23855104,4.721327702572609e-06,slight_up,slight_up,slight_down,Hold,0.0,1.0459707153246938,1.039758293571713
2024-11-21 03:59:00+00:00,95867.96875,95867.96875,95867.96875,95867.96875,95867.96875,73670656,-0.0011101579862753397,moderate_down,slight_up,slight_up,Hold,0.0,1.0459707153246938,1.0386039975983083
2024-11-21 04:00:00+00:00,95886.75,95886.75,95886.75,95886.75,95886.75,55607296,0.00019590745735920123,slight_up,moderate_down,slight_up,Buy,0.00019590745735920123,1.0461756287880053,1.038807467866681
2024-11-21 04:02:00+00:00,95911.1953125,95911.1953125,95911.1953125,95911.1953125,95911.1953125,43417600,0.00025493942072296605,slight_up,slight_up,moderate_down,Hold,0.0,1.0461756287880053,1.0390723008407816
2024-11-21 04:03:00+00:00,95952.953125,95952.953125,95952.953125,95952.953125,95952.953125,61464576,0.00043537996126463696,slight_up,slight_up,slight_up,Hold,0.0,1.0461756287880053,1.0395246920988728
2024-11-21 04:05:00+00:00,96459.9140625,96459.9140625,96459.9140625,96459.9140625,96459.9140625,155172864,0.005283432359185047,strong_up,slight_up,slight_up,Sell,-0.005283432359185047,1.040648230617476,1.0450169504952798
2024-11-21 04:06:00+00:00,96521.421875,96521.421875,96521.421875,96521.421875,96521.421875,192954368,0.0006376515374060254,slight_up,strong_up,slight_up,Hold,0.0,1.040648230617476,1.0456833071603784
2024-11-21 04:07:00+00:00,96542.390625,96542.390625,96542.390625,96542.390625,96542.390625,101588992,0.0002172445203632023,slight_up,slight_up,strong_up,Hold,0.0,1.040648230617476,1.0459104761288942
2024-11-21 04:09:00+00:00,96486.125,96486.125,96486.125,96486.125,96486.125,551739392,-0.0005828074552095552,slight_down,slight_up,slight_up,Hold,0.0,1.040648230617476,1.0453009117059244
2024-11-21 04:12:00+00:00,96819.1796875,96819.1796875,96819.1796875,96819.1796875,96819.1796875,704487424,0.0034518402257319725,moderate_up,slight_down,slight_up,Hold,0.0,1.040648230617476,1.0489091234409453
2024-11-21 04:14:00+00:00,96872.15625,96872.15625,96872.15625,96872.15625,96872.15625,392200192,0.0005471701234300852,slight_up,moderate_up,slight_down,Hold,0.0,1.040648230617476,1.0494830551754855
2024-11-21 04:15:00+00:00,96958.8671875,96958.8671875,96958.8671875,96958.8671875,96958.8671875,70950912,0.0008951069208806839,slight_up,slight_up,moderate_up,Hold,0.0,1.040648230617476,1.05042245472152
2024-11-21 04:17:00+00:00,96625.2890625,96625.2890625,96625.2890625,96625.2890625,96625.2890625,403996672,-0.0034404086462244132,moderate_down,slight_up,slight_up,Hold,0.0,1.040648230617476,1.0468085722261078
2024-11-21 04:18:00+00:00,96660.53125,96660.53125,96660.53125,96660.53125,96660.53125,60030976,0.00036473047420537696,slight_up,moderate_down,slight_up,Buy,0.00036473047420537696,1.04102778674011,1.047190375213058
2024-11-21 04:20:00+00:00,96642.5,96642.5,96642.5,96642.5,96642.5,369328128,-0.00018654201220313915,slight_down,slight_up,moderate_down,Hold,0.0,1.04102778674011,1.046995030213306
2024-11-21 04:21:00+00:00,96680.2421875,96680.2421875,96680.2421875,96680.2421875,96680.2421875,35168256,0.00039053405592781587,slight_up,slight_down,slight_up,Hold,0.0,1.04102778674011,1.0474039174289915
2024-11-21 04:23:00+00:00,96567.8359375,96567.8359375,96567.8359375,96567.8359375,96567.8359375,60743680,-0.001162659996051696,moderate_down,slight_up,slight_down,Hold,0.0,1.04102778674011,1.046186142794489
2024-11-21 04:24:00+00:00,96626.03125,96626.03125,96626.03125,96626.03125,96626.03125,142622720,0.0006026366018772045,slight_up,moderate_down,slight_up,Buy,0.0006026366018772045,1.041655148187971,1.0468166128565137
2024-11-21 04:26:00+00:00,96634.9375,96634.9375,96634.9375,96634.9375,96634.9375,83984384,9.217236685388208e-05,slight_up,slight_up,moderate_down,Hold,0.0,1.041655148187971,1.0469131004213827
2024-11-21 04:27:00+00:00,96576.703125,96576.703125,96576.703125,96576.703125,96576.703125,51863552,-0.0006026223693682553,slight_down,slight_up,slight_up,Hold,0.0,1.041655148187971,1.0462822071682842
2024-11-21 04:29:00+00:00,96540.609375,96540.609375,96540.609375,96540.609375,96540.609375,111935488,-0.0003737314365896971,slight_down,slight_down,slight_up,Hold,0.0,1.041655148187971,1.045891178615921
2024-11-21 04:30:00+00:00,96521.7421875,96521.7421875,96521.7421875,96521.7421875,96521.7421875,23584768,-0.0001954326539074236,slight_down,slight_down,slight_down,Hold,0.0,1.041655148187971,1.0456867773271858
2024-11-21 04:32:00+00:00,96412.234375,96412.234375,96412.234375,96412.234375,96412.234375,148963328,-0.0011345403638413076,moderate_down,slight_down,slight_down,Hold,0.0,1.041655148187971,1.044500403470373
2024-11-21 04:33:00+00:00,96418.234375,96418.234375,96418.234375,96418.234375,96418.234375,32915456,6.223276577799197e-05,slight_up,moderate_down,slight_down,Buy,6.223276577799197e-05,1.0417199732688296,1.0445654056193372
2024-11-21 04:35:00+00:00,96312.6171875,96312.6171875,96312.6171875,96312.6171875,96312.6171875,86966272,-0.001095406778444219,moderate_down,slight_up,moderate_down,Hold,0.0,1.0417199732688296,1.0434211815934935
2024-11-21 04:36:00+00:00,96405.5703125,96405.5703125,96405.5703125,96405.5703125,96405.5703125,105463808,0.0009651188776134134,slight_up,moderate_down,slight_up,Buy,0.0009651188776134134,1.0427253568802182,1.044428207073151
2024-11-21 04:38:00+00:00,96439.6015625,96439.6015625,96439.6015625,96439.6015625,96439.6015625,156712960,0.0003530008679963892,slight_up,slight_up,moderate_down,Hold,0.0,1.0427253568802182,1.0447968911368077
2024-11-21 04:39:00+00:00,96448.8046875,96448.8046875,96448.8046875,96448.8046875,96448.8046875,31064064,9.54288990300256e-05,slight_up,slight_up,slight_up,Hold,0.0,1.0427253568802182,1.044896594953839
2024-11-21 04:40:00+00:00,96603.4375,96603.4375,96603.4375,96603.4375,96603.4375,37183488,0.001603263130123933,moderate_up,slight_up,slight_up,Hold,0.0,1.0427253568802182,1.0465718391393204
2024-11-21 04:42:00+00:00,96797.2265625,96797.2265625,96797.2265625,96797.2265625,96797.2265625,152125440,0.0020060265712593672,moderate_up,moderate_up,slight_up,Hold,0.0,1.0427253568802182,1.0486712900573656
2024-11-21 04:44:00+00:00,96775.6328125,96775.6328125,96775.6328125,96775.6328125,96775.6328125,88539136,-0.0002230823213313915,slight_down,moderate_up,moderate_up,Sell,0.0002230823213313915,1.042957970473342,1.048437350031666
2024-11-21 04:45:00+00:00,96769.1640625,96769.1640625,96769.1640625,96769.1640625,96769.1640625,68485120,-6.684275588808575e-05,slight_down,slight_down,moderate_up,Hold,0.0,1.042957970473342,1.0483672695898139
2024-11-21 04:47:00+00:00,96658.0703125,96658.0703125,96658.0703125,96658.0703125,96658.0703125,32571392,-0.0011480284145912734,moderate_down,slight_down,slight_down,Hold,0.0,1.042957970473342,1.0471637141753973
2024-11-21 04:48:00+00:00,96683.8046875,96683.8046875,96683.8046875,96683.8046875,96683.8046875,139952128,0.000266241348671592,slight_up,moderate_down,slight_down,Buy,0.000266241348671592,1.0432356490100088,1.0474425124549394
2024-11-21 04:50:00+00:00,96812.4375,96812.4375,96812.4375,96812.4375,96812.4375,114982912,0.0013304483922178534,moderate_up,slight_up,moderate_down,Hold,0.0,1.0432356490100088,1.0488360806615757
2024-11-21 04:51:00+00:00,96916.1875,96916.1875,96916.1875,96916.1875,96916.1875,20676608,0.001071659826765492,moderate_up,moderate_up,slight_up,Hold,0.0,1.0432356490100088,1.0499600761540828
2024-11-21 04:53:00+00:00,96926.296875,96926.296875,96926.296875,96926.296875,96926.296875,133210112,0.00010431048992720626,slight_up,moderate_up,moderate_up,Hold,0.0,1.0432356490100088,1.0500695980040304
2024-11-21 04:54:00+00:00,96910.0625,96910.0625,96910.0625,96910.0625,96910.0625,26861568,-0.00016749195546938989,slight_down,slight_up,moderate_up,Hold,0.0,1.0432356490100088,1.0498937197936817
2024-11-21 04:56:00+00:00,97285.5078125,97285.5078125,97285.5078125,97285.5078125,97285.5078125,77438976,0.0038741623193154773,moderate_up,slight_down,slight_up,Hold,0.0,1.0432356490100088,1.0539611784821923
2024-11-21 04:57:00+00:00,97537.25,97537.25,97537.25,97537.25,97537.25,161890304,0.0025876638068764723,moderate_up,moderate_up,slight_down,Hold,0.0,1.0432356490100088,1.0566884756776036
2024-11-21 05:00:00+00:00,97537.125,97537.125,97537.125,97537.125,97537.125,786309120,-1.2815616597938728e-06,slight_down,moderate_up,moderate_up,Sell,1.2815616597938728e-06,1.0432369859808188,1.0566871214661668
2024-11-21 05:01:00+00:00,97415.3828125,97415.3828125,97415.3828125,97415.3828125,97415.3828125,121044992,-0.0012481625586154843,moderate_down,slight_down,moderate_up,Hold,0.0,1.0432369859808188,1.0553682041649817
2024-11-21 05:02:00+00:00,97400.7265625,97400.7265625,97400.7265625,97400.7265625,97400.7265625,258981888,-0.0001504510845911078,slight_down,moderate_down,slight_down,Hold,0.0,1.0432369859808188,1.055209422874022
2024-11-21 05:03:00+00:00,97293.6328125,97293.6328125,97293.6328125,97293.6328125,97293.6328125,47669248,-0.0010995169520761072,moderate_down,slight_down,moderate_down,Hold,0.0,1.0432369859808188,1.0540492022255816
2024-11-21 05:04:00+00:00,97295.65625,97295.65625,97295.65625,97295.65625,97295.65625,46415872,2.0797224253188418e-05,slight_up,moderate_down,slight_down,Buy,2.0797224253188418e-05,1.0432586824143655,1.0540711235232143
2024-11-21 05:06:00+00:00,97559.703125,97559.703125,97559.703125,97559.703125,97559.703125,202637312,0.0027138608770111983,moderate_up,slight_up,moderate_down,Hold,0.0,1.0432586824143655,1.0569317259069313
2024-11-21 05:07:00+00:00,97475.53125,97475.53125,97475.53125,97475.53125,97475.53125,19365888,-0.0008627729718708732,slight_down,moderate_up,slight_up,Sell,0.0008627729718708732,1.0441587778082222,1.0560198337807059
2024-11-21 05:09:00+00:00,97481.3671875,97481.3671875,97481.3671875,97481.3671875,97481.3671875,299343872,5.9870794497429713e-05,slight_up,slight_down,moderate_up,Hold,0.0,1.0441587778082222,1.0560830585271594
2024-11-21 05:10:00+00:00,97476.53125,97476.53125,97476.53125,97476.53125,97476.53125,22159360,-4.9608839509773794e-05,slight_down,slight_up,slight_down,Hold,0.0,1.0441587778082222,1.0560306674722
2024-11-21 05:12:00+00:00,97570.4765625,97570.4765625,97570.4765625,97570.4765625,97570.4765625,165863424,0.0009637736519270135,slight_up,slight_down,slight_up,Hold,0.0,1.0441587778082222,1.0570484420051365
2024-11-21 05:14:00+00:00,97533.8515625,97533.8515625,97533.8515625,97533.8515625,97533.8515625,161996800,-0.00037536969471030357,slight_down,slight_up,slight_down,Hold,0.0,1.0441587778082222,1.056651658054167
2024-11-21 05:15:00+00:00,97480.765625,97480.765625,97480.765625,97480.765625,97480.765625,18358272,-0.0005442821815150323,slight_down,slight_down,slight_up,Hold,0.0,1.0441587778082222,1.0560765413846198
2024-11-21 05:17:00+00:00,97608.4921875,97608.4921875,97608.4921875,97608.4921875,97608.4921875,38027264,0.0013102745108850566,moderate_up,slight_down,slight_down,Hold,0.0,1.0441587778082222,1.0574602915583398
2024-11-21 05:18:00+00:00,97705.3203125,97705.3203125,97705.3203125,97705.3203125,97705.3203125,168615936,0.0009920051301888222,slight_up,moderate_up,slight_down,Hold,0.0,1.0441587778082222,1.0585092975925365
2024-11-21 05:20:00+00:00,97764.5859375,97764.5859375,97764.5859375,97764.5859375,97764.5859375,233455616,0.0006065752080894882,slight_up,slight_up,moderate_up,Hold,0.0,1.0441587778082222,1.0591513630899885
2024-11-21 05:21:00+00:00,97490.4609375,97490.4609375,97490.4609375,97490.4609375,97490.4609375,32759808,-0.0028039294328443543,moderate_down,slight_up,slight_up,Hold,0.0,1.0441587778082222,1.0561815774091832
2024-11-21 05:23:00+00:00,97569.34375,97569.34375,97569.34375,97569.34375,97569.34375,83329024,0.0008091336500148927,slight_up,moderate_down,slight_up,Buy,0.0008091336500148927,1.0450036418113053,1.0570361694639907
2024-11-21 05:24:00+00:00,97465.2890625,97465.2890625,97465.2890625,97465.2890625,97465.2890625,57573376,-0.0010664690721566839,moderate_down,slight_up,moderate_down,Hold,0.0,1.0450036418113053,1.0559088730811064
2024-11-21 05:26:00+00:00,97643.328125,97643.328125,97643.328125,97643.328125,97643.328125,78438400,0.001826691986578144,moderate_up,moderate_down,slight_up,Buy,0.001826691986578144,1.0469125415897471,1.0578376933581204
2024-11-21 05:27:00+00:00,97569.8984375,97569.8984375,97569.8984375,97569.8984375,97569.8984375,24576000,-0.0007520195072211466,slight_down,moderate_up,moderate_down,Sell,0.0007520195072211466,1.047699840243377,1.0570421787772413
2024-11-21 05:29:00+00:00,97646.78125,97646.78125,97646.78125,97646.78125,97646.78125,144531456,0.0007879767605707411,slight_up,slight_down,moderate_up,Hold,0.0,1.047699840243377,1.0578751034490608
2024-11-21 05:30:00+00:00,97710.2890625,97710.2890625,97710.2890625,97710.2890625,97710.2890625,10076160,0.0006503830611415129,slight_up,slight_up,slight_down,Hold,0.0,1.047699840243377,1.0585631274971474
2024-11-21 05:32:00+00:00,97805.609375,97805.609375,97805.609375,97805.609375,97805.609375,89661440,0.0009755401750886072,slight_up,slight_up,slight_up,Hold,0.0,1.047699840243377,1.0595957983558884
2024-11-21 05:33:00+00:00,97765.03125,97765.03125,97765.03125,97765.03125,97765.03125,47497216,-0.00041488545758572304,slight_down,slight_up,slight_up,Hold,0.0,1.047699840243377,1.0591561874682316
2024-11-21 05:36:00+00:00,97792.625,97792.625,97792.625,97792.625,97792.625,243695616,0.0002822456009801133,slight_up,slight_down,slight_up,Hold,0.0,1.047699840243377,1.0594551296428953
2024-11-21 05:38:00+00:00,97632.6875,97632.6875,97632.6875,97632.6875,97632.6875,113426432,-0.0016354760903493082,moderate_down,slight_up,slight_down,Hold,0.0,1.047699840243377,1.0577224161095664
2024-11-21 05:39:00+00:00,97528.3984375,97528.3984375,97528.3984375,97528.3984375,97528.3984375,114483200,-0.0010681777299226258,moderate_down,moderate_down,slight_up,Hold,0.0,1.047699840243377,1.0565925805802383
2024-11-21 05:41:00+00:00,97571.6328125,97571.6328125,97571.6328125,97571.6328125,97571.6328125,138231808,0.0004433003688428805,slight_up,moderate_down,moderate_down,Buy,0.0004433003688428805,1.0481642859689935,1.0570609684609262
2024-11-21 05:42:00+00:00,97514.1953125,97514.1953125,97514.1953125,97514.1953125,97514.1953125,16736256,-0.000588670070842956,slight_down,slight_up,moderate_down,Hold,0.0,1.0481642859689935,1.056438708305737
2024-11-21 05:44:00+00:00,97633.84375,97633.84375,97633.84375,97633.84375,97633.84375,100720640,0.0012269848212003165,moderate_up,slight_down,slight_up,Hold,0.0,1.0481642859689935,1.0577349425653566
2024-11-21 05:45:00+00:00,97634.4140625,97634.4140625,97634.4140625,97634.4140625,97634.4140625,17440768,5.841340237067172e-06,slight_up,moderate_up,slight_down,Hold,0.0,1.0481642859689935,1.0577411211550367
2024-11-21 05:47:00+00:00,97530.7109375,97530.7109375,97530.7109375,97530.7109375,97530.7109375,126935040,-0.0010621574984166493,moderate_down,slight_up,moderate_up,Hold,0.0,1.0481642859689935,1.0566176334918183
2024-11-21 05:48:00+00:00,97455.21875,97455.21875,97455.21875,97455.21875,97455.21875,9486336,-0.0007740350375213811,slight_down,moderate_down,slight_up,Hold,0.0,1.0481642859689935,1.0557997744222327
2024-11-21 05:50:00+00:00,97340.7578125,97340.7578125,97340.7578125,97340.7578125,97340.7578125,121192448,-0.001174497774137917,moderate_down,slight_down,moderate_down,Hold,0.0,1.0481642859689935,1.0545597399372384
2024-11-21 05:51:00+00:00,97277.90625,97277.90625,97277.90625,97277.90625,97277.90625,21364736,-0.0006456859789510938,slight_down,moderate_down,slight_down,Hold,0.0,1.0481642859689935,1.0538788254991946
2024-11-21 05:53:00+00:00,96912.9609375,96912.9609375,96912.9609375,96912.9609375,96912.9609375,117817344,-0.003751574499990862,moderate_down,slight_down,moderate_down,Hold,0.0,1.0481642859689935,1.0499251205713716
2024-11-21 05:54:00+00:00,96810.7578125,96810.7578125,96810.7578125,96810.7578125,96810.7578125,37625856,-0.0010545867550771915,moderate_down,moderate_down,slight_down,Hold,0.0,1.0481642859689935,1.048817883445394
2024-11-21 05:56:00+00:00,97073.46875,97073.46875,97073.46875,97073.46875,97073.46875,160882688,0.002713654385484876,moderate_up,moderate_down,moderate_down,Buy,0.002713654385484876,1.051008641580322,1.0516640126943806
2024-11-21 05:57:00+00:00,97041.609375,97041.609375,97041.609375,97041.609375,97041.609375,68665344,-0.0003281985841264712,slight_down,moderate_up,moderate_down,Sell,0.0003281985841264712,1.0513535811283934,1.0513188580544375
2024-11-21 05:59:00+00:00,97297.765625,97297.765625,97297.765625,97297.765625,97297.765625,230481920,0.0026396537696538047,moderate_up,slight_down,moderate_up,Hold,0.0,1.0513535811283934,1.054093975841209
2024-11-21 06:00:00+00:00,97379.6953125,97379.6953125,97379.6953125,97379.6953125,97379.6953125,90808320,0.000842051068426164,slight_up,moderate_up,slight_down,Hold,0.0,1.0513535811283934,1.0549815767997877
2024-11-21 06:02:00+00:00,97284.25,97284.25,97284.25,97284.25,97284.25,202326016,-0.0009801356657946902,slight_down,slight_up,moderate_up,Hold,0.0,1.0513535811283934,1.05394755172961
2024-11-21 06:03:00+00:00,97240.578125,97240.578125,97240.578125,97240.578125,97240.578125,14180352,-0.00044891002397617896,slight_down,slight_down,slight_up,Hold,0.0,1.0513535811283934,1.0534744241088934
2024-11-21 06:05:00+00:00,97160.5859375,97160.5859375,97160.5859375,97160.5859375,97160.5859375,129458176,-0.0008226214718424218,slight_down,slight_down,slight_down,Hold,0.0,1.0513535811283934,1.0526078134275845
2024-11-21 06:06:00+00:00,97155.796875,97155.796875,97155.796875,97155.796875,97155.796875,9723904,-4.929017722354878e-05,slight_down,slight_down,slight_down,Hold,0.0,1.0513535811283934,1.0525559302019136
2024-11-21 06:07:00+00:00,97113.59375,97113.59375,97113.59375,97113.59375,97113.59375,11190272,-0.00043438607224122183,slight_down,slight_down,slight_down,Hold,0.0,1.0513535811283934,1.052098714565579
2024-11-21 06:09:00+00:00,97153.1875,97153.1875,97153.1875,97153.1875,97153.1875,46424064,0.00040770553813440635,slight_up,slight_down,slight_down,Hold,0.0,1.0513535811283934,1.0525276610381713
2024-11-21 06:11:00+00:00,97194.203125,97194.203125,97194.203125,97194.203125,97194.203125,111026176,0.00042217477424499883,slight_up,slight_up,slight_down,Hold,0.0,1.0513535811283934,1.0529720116658567
2024-11-21 06:12:00+00:00,97151.34375,97151.34375,97151.34375,97151.34375,97151.34375,548864,-0.00044096637064738875,slight_down,slight_up,slight_up,Hold,0.0,1.0513535811283934,1.0525076864194791
2024-11-21 06:14:00+00:00,97264.1171875,97264.1171875,97264.1171875,97264.1171875,97264.1171875,54214656,0.0011608016229831541,moderate_up,slight_down,slight_up,Hold,0.0,1.0513535811283934,1.053729439050077
2024-11-21 06:15:00+00:00,97221.625,97221.625,97221.625,97221.625,97221.625,18006016,-0.0004368742423075389,slight_down,moderate_up,slight_down,Sell,0.0004368742423075389,1.051812890427546,1.0532690917997949
2024-11-21 06:17:00+00:00,97122.390625,97122.390625,97122.390625,97122.390625,97122.390625,44146688,-0.001020702698602327,moderate_down,slight_down,moderate_up,Hold,0.0,1.051812890427546,1.0521940171954405
2024-11-21 06:18:00+00:00,96953.015625,96953.015625,96953.015625,96953.015625,96953.015625,6520832,-0.0017439335966715763,moderate_down,moderate_down,slight_down,Hold,0.0,1.051812890427546,1.0503590606986366
2024-11-21 06:20:00+00:00,96966.5859375,96966.5859375,96966.5859375,96966.5859375,96966.5859375,74145792,0.00013996792583004236,slight_up,moderate_down,moderate_down,Buy,0.00013996792583004236,1.0519601104961807,1.0505060772777395
2024-11-21 06:21:00+00:00,96904.3984375,96904.3984375,96904.3984375,96904.3984375,96904.3984375,37519360,-0.0006413291692055623,slight_down,slight_up,moderate_down,Hold,0.0,1.0519601104961807,1.0498323570879535
2024-11-21 06:23:00+00:00,97013.5625,97013.5625,97013.5625,97013.5625,97013.5625,95936512,0.0011265129783599725,moderate_up,slight_down,slight_up,Hold,0.0,1.0519601104961807,1.0510150068633153
2024-11-21 06:24:00+00:00,97217.3984375,97217.3984375,97217.3984375,97217.3984375,97217.3984375,15163392,0.0021011076415218266,moderate_up,moderate_up,slight_down,Hold,0.0,1.0519601104961807,1.05322330252559
2024-11-21 06:26:00+00:00,97300.375,97300.375,97300.375,97300.375,97300.375,160358400,0.0008535155623747848,slight_up,moderate_up,moderate_up,Hold,0.0,1.0519601104961807,1.0541222450049512
2024-11-21 06:27:00+00:00,97282.8515625,97282.8515625,97282.8515625,97282.8515625,97282.8515625,27770880,-0.00018009629973159136,slight_down,slight_up,moderate_up,Hold,0.0,1.0519601104961807,1.0539324014891611
2024-11-21 06:29:00+00:00,97206.3984375,97206.3984375,97206.3984375,97206.3984375,97206.3984375,135069696,-0.0007858849095401244,slight_down,slight_down,slight_up,Hold,0.0,1.0519601104961807,1.0531041319191554
2024-11-21 06:30:00+00:00,97155.2109375,97155.2109375,97155.2109375,97155.2109375,97155.2109375,17113088,-0.0005265857065254176,slight_down,slight_down,slight_down,Hold,0.0,1.0519601104961807,1.052549582335804
2024-11-21 06:32:00+00:00,97269.7109375,97269.7109375,97269.7109375,97269.7109375,97269.7109375,151470080,0.0011785265956929525,moderate_up,slight_down,slight_down,Hold,0.0,1.0519601104961807,1.0537900400118723
2024-11-21 06:33:00+00:00,97311.609375,97311.609375,97311.609375,97311.609375,97311.609375,11452416,0.00043074495746076025,slight_up,moderate_up,slight_down,Hold,0.0,1.0519601104961807,1.0542439547578297
2024-11-21 06:36:00+00:00,97356.40625,97356.40625,97356.40625,97356.40625,97356.40625,155312128,0.0004603446113748966,slight_up,slight_up,moderate_up,Hold,0.0,1.0519601104961807,1.054729270281477
2024-11-21 06:38:00+00:00,97254.25,97254.25,97254.25,97254.25,97254.25,40312832,-0.0010493017761735723,moderate_down,slight_up,slight_up,Hold,0.0,1.0519601104961807,1.0536225409847884
2024-11-21 06:39:00+00:00,97318.96875,97318.96875,97318.96875,97318.96875,97318.96875,55287808,0.000665459350105424,slight_up,moderate_down,slight_up,Buy,0.000665459350105424,1.0526601471876482,1.0543236839561685
2024-11-21 06:40:00+00:00,97319.328125,97319.328125,97319.328125,97319.328125,97319.328125,9207808,3.6927538855646702e-06,slight_up,slight_up,moderate_down,Hold,0.0,1.0526601471876482,1.054327577314049
2024-11-21 06:42:00+00:00,97421.40625,97421.40625,97421.40625,97421.40625,97421.40625,98402304,0.0010488987847192544,moderate_up,slight_up,slight_up,Hold,0.0,1.0526601471876482,1.0554334602285897
2024-11-21 06:44:00+00:00,97394.1796875,97394.1796875,97394.1796875,97394.1796875,97394.1796875,55508992,-0.0002794720744446755,slight_down,moderate_up,slight_up,Sell,0.0002794720744446755,1.052954336302668,1.0551384960500214
2024-11-21 06:45:00+00:00,97406.84375,97406.84375,97406.84375,97406.84375,97406.84375,78200832,0.00013002894567870626,slight_up,slight_down,moderate_up,Hold,0.0,1.052954336302668,1.0552756945962078
2024-11-21 06:46:00+00:00,97322.40625,97322.40625,97322.40625,97322.40625,97322.40625,28696576,-0.0008668538754496025,slight_down,slight_up,slight_down,Hold,0.0,1.052954336302668,1.0543609247706793
2024-11-21 06:48:00+00:00,97157.0,97157.0,97157.0,97157.0,97157.0,49618944,-0.0016995700823005944,moderate_down,slight_down,slight_up,Hold,0.0,1.052954336302668,1.0525689644869922
2024-11-21 06:50:00+00:00,97170.3515625,97170.3515625,97170.3515625,97170.3515625,97170.3515625,117874688,0.0001374225480408331,slight_up,moderate_down,slight_down,Buy,0.0001374225480408331,1.0530990359705334,1.0527136111960806
2024-11-21 06:51:00+00:00,97183.453125,97183.453125,97183.453125,97183.453125,97183.453125,3915776,0.0001348308644490981,slight_up,slight_up,moderate_down,Hold,0.0,1.0530990359705334,1.0528555494822955
2024-11-21 06:53:00+00:00,97195.5625,97195.5625,97195.5625,97195.5625,97195.5625,33120256,0.00012460325920327087,slight_up,slight_up,slight_up,Hold,0.0,1.0530990359705334,1.0529867387152312
2024-11-21 06:54:00+00:00,97190.15625,97190.15625,97190.15625,97190.15625,97190.15625,79839232,-5.5622395312537876e-05,slight_down,slight_up,slight_up,Hold,0.0,1.0530990359705334,1.0529281690705916
2024-11-21 06:56:00+00:00,97150.0546875,97150.0546875,97150.0546875,97150.0546875,97150.0546875,19111936,-0.00041260930167508203,slight_down,slight_down,slight_up,Hold,0.0,1.0530990359705334,1.0524937211140373
2024-11-21 06:57:00+00:00,97140.8984375,97140.8984375,97140.8984375,97140.8984375,97140.8984375,24305664,-9.424853160866498e-05,slight_down,slight_down,slight_down,Hold,0.0,1.0530990359705334,1.052394525126295
2024-11-21 06:59:00+00:00,97019.421875,97019.421875,97019.421875,97019.421875,97019.421875,53534720,-0.0012505192401340848,moderate_down,slight_down,slight_down,Hold,0.0,1.0530990359705334,1.0510784855244126
